tweet_id	tweet	class
760402871867367424	наста врем ингалятор дружок сальбутамол	0
1035908416869462016	NUM прошл зимн олимпиад большинств лыжник приеха справк якоб астм сдела легальн принима сальбутамол принима ингалятор расширя обь легк сут допинг здоров человек	1
1089839736427032577	не соглаш замен зок метопролол так вид перв форм сукцинат держ концентрац плазм сутк втор прием NUM пик вниман вопрос	0
779671488748224513	юзернейм мез смект отравлен лоперамид	0
738309299756240897	убер микроволновк имодиум действ соулмэйт	0
1202310351943032834	юзернейм виде снят врем прием оланзапин	0
933680693380571136	кром ест выстрада стандарт определен эффективн безопасн лекарств сам талидомид котор не гомеопатическ препарат не прошел	0
738771297228951552	отчая пыта найт тат молекул флуоксетин	0
688135039578550272	слюнтя утвержда суицид удел слаб люд найдут тысяч причин не глота горст прозак не хвата смелост	0
966241801706319878	не лыж сальбутамол не поможет росс норвег	0
1007633833922056192	ципрофлоксацин NUM NUM MEASURE NUM смысл жизн	0
764157235127803908	скор закончат остатк сероквел выменива друг лекарств прос пап снят аптек	0
882656373309362181	пашк техник любов перв ксанакс	0
954750792900272128	жи прозак жи	0
1010145105192222720	юзернейм не лечат футболист астм синдром дефицит вниман стол любим нероссийск спортсмен закон амфетамин декстроамфетамин	0
1073171045056679936	ест вентолин немн слаб выписа куп беродуа	0
851993151061598208	убойн коктейл мелатонин ламотриджин аминофенилмаслян кислот ноч преврат мо пробужден неподъемн цел	0
735850626614169600	форад комб ком нуж цел NUM упаковк	0
965614047847698432	юзернейм порекомендова сотрудник wad вып мельдон вдохнут сальбутамол попробова приблиз результат люб медалист хештег вад крушельницк	0
975275534266466304	оланзапин не поможет назначат галоперидол не хоч докатыва галоперидол дела проклят тревожн	0
905675633203740672	ветеринар прописа ингаляц фликсотид NUM мгк NUM раз сутк прописа вентолин NUM мгк случа приступ	0
994882887316058112	сам эт лекарств польз та американск хумир средн сто NUM тыщ наш аналог пуст ана запихнут возможн переда	0
1018796487378198529	пута фуросемид флуоксетин забавн флуоксетин пожалуйст ест рецепт сто лиц лиц вспомин мочегон появ рецепт блят фуросемид пожалуйст	0
1033728517937221632	венлафаксин вмест золофт пойд погугл побочк так интересн	0
1037315634860883970	ког ест алпразол лс пожалуйст	0
1199642365356650496	юзернейм питер POSEMOJI мем ещ сероквел пар недел ждал выясн нигд заказ не позвон ща ждем квентиапин четверт дохер аптек обшар	0
800590961608916992	крч sopranos сериа крут вокруг прозак тех ком назнача	0
1049697733823606786	одновремен оланзапин назнача анаприлин ещ куч дополнительн фарм тк нейролептик все нагружа сердц	0
847691517120491520	переход дорог шараг голов появля мысл пор объеба флуоксетин	0
1066063916034387968	поня никак отход веществ не сравн синдром отм пароксетин	1
716325452453908482	флуоксетин две пачк гдет валя	0
1020748209080217601	аа бэйб тво ног сыпа таблетк ксанакс прост	0
1026144372801318912	юзернейм чащ давлен мая тохикард мигрен не быва престариум пью беталок дед	0
1144613270982184961	мог сказа девочк сам врем заменя мальбор айкос спид ксанакс	0
1125837612432928768	ламотриджин придет недел шест ждат расчехл	0
1127418070463598592	совпаден нескольк рах использован предмет получ хр бронх кур сальбутамол	1
836543103687344130	нац прозак привоз	0
962757500213846018	кулстор самолечен чист фан переста пит пакс тон удивля поч тон	0
1063754507174191106	набира аптека.р смотр цен лекарств част заказыва аптек пыта втюха сам дорог лекарств метформин разброс NUM шприц NUM MEASURE NUM посмотр аспирин	0
1046035932154130433	вердикт суд закупк тамифл тимошенк навар NUM миллион доллар	0
975781949464756226	инфантильн амнез забира возможн ярк воспоминан схож памя действ прозак	0
1124655033306501122	посовет витаминк друз ксанакс экстаз мдма бат рев сорок рубл так тем POSEMOJI POSEMOJI	0
1077422073008525317	плох юзернейм производ конфет торт неплох недорог юл умеет производ лапш уш недалек лехторат ворова бюджетн не заработа деньг тамифл зарабатыва vs ворова неужел не видн разниц	0
654542359246585856	юзернейм параш отлич путин пришл опрокинут соточк храброст лоперамид адреналин	0
1041620495391698945	юзернейм флуоксетин хз не так тяжел форм пит сильн	0
813645746079727617	карман пакетик оксикодон не зна приня отличн справля смерт дерек	0
685423139073998849	юзернейм велафакс люб буд валя пар час пониман реальност	1
707228174573281280	юзернейм оста довольствова растишк сеалекс рыбн пельмен сем мор бо отвернут	0
930456443098140672	NUM ноябр всемирн ден борьб диабет уралмаш отлич поликлиник метформин лекарств диабетик	0
829289370607841280	амурчанк продава запрещен препарат похуден сибутрамин женщин заказа почт	0
1021701892412518401	куп прозак витамин	0
1142913979611779078	ещ ест страттер атомоксетин стран сдвг прописыва риталин аддера запрещ росс наркотик назнача случа друг побочек супер легк альтернатив	0
1102204931740782592	мо сердц дырк нуж ссан ксанакс	0
931228639974383616	ща NUM таблеток ксанакс алкашк зап	0
1067471008704225280	над смог окунут сон нормальн кветиапин справ сво обязан	0
726486651397111809	хуж начина придумыва вмест осознан реальност не упаст кветирон друг	0
1195296063151919104	юзернейм о антидепрессант увидел флуоксетин попа задач фарм антидепрессант POSEMOJI POSEMOJI POSEMOJI POSEMOJI	0
1063273715159494656	NUM лет нетривиальн задач станов собра аптечк поездк город огранич след миг NUM септолет тота назол микролакс гила прозак имова атаракс феназеп драмин спирт пластыр антигистамин брат не стал все так зим заб	0
1155940588769820675	сегодн слыша мам хот мужчин порн стоя проезжа ряд хочет обсасыва сперм прикин две пит прозак последн слыша чуж голос сво голос слуша страшн	0
813341106616365056	дорог ламикта не будеш устраива тошнючк спасиб пожалуйст заеба	0
1146631600010092544	огоспод не ест результат метформин погугл инсулинорезистентн борот получш жрат невыписа врач таблетк метформин снижа витамин организм мал знает	1
993118521902104576	план лет постро пирамид ксанакс воскрес лил пип	0
770234314122522624	имодиум не засса реклам говор помога понос не расстройств кишечн тракт	0
1084852307727208453	выхож работ рад заработа деньг флуоксетин	0
934504043191394304	валя остатк флуоксетин нужн улитк	0
1003040391237636096	прозак флуоксетин простанарод называ дешев сердит постоя состоян счастлив свин	0
1145163948460859394	жду подойдет скажет ксанакс акц не жела куп	0
880422568485822464	юзернейм уаха ещ фарм называется лоперамид нажа простуд нажа диареюбол	0
1066119197334388736	девочк фенепам мальчик ксанакс	0
1148679597594152961	контрол сегодн ксанакс не пил	0
718497072991887361	кажд ден NUM NUM нервн срыв афобазол флуоксетин плачут	0
793563564665634817	рексетин прогулк часов ежедневн помогл	0
1195952834245746689	юзернейм юзернейм обычн эт паблик фоср флуоксетин	0
705114161198571520	юзернейм лекарств получ багомет диабетик	0
1142420889868341249	не цифра забуха недел зуб важн	0
688118716119187456	юзернейм основн обь NUM гк ципрофлоксацин поставл лпу г. москв NUM г.производств инд лп мин кол вом поб эффект	0
1089843989619052545	ещ посмотрел склад лекарств хотел незаметн спизд флуоксетин	0
901731168785231873	алаказ алпразол ток наркот.списк	0
924646813294120961	помн сам клев сам стремн одновремен прозак похудел NUM MEASURE не могл писа никак	1
1144154101149835264	спуст шест настойчив просьб прода ксанакс	0
1087775156179820546	юзернейм славн отдохнут отправля притон полотенц маск ласт сеалекс	0
730645808270475264	сеалекс	0
1093791507381977088	ещ пароксетин выписа все замечательн пута таблетк времен прием	0
1091290476366495744	отличн слыша истор бабк котор сам метопролол назнача подруг пьет картох увер картох психотерапевтическ эффект некотор лекарств фор даст	0
1194295293375926272	юзернейм март регулярн посеща тет врач проп золофт феварин венлафаксин компан ламотриджин все порядк	0
1049552743801720832	эксперт расскаж подробн препарат тебантин поч мног подростк не применя как эффект последств	0
1158416551076421633	сам нос пит обезбол зуб сам пробл не реш нос капл стероидн помогут флутиказон месяц капа не рекоменд иб привыкан вызыва ниху не помога	1
693755411871170562	поставк лекарствен средств ципрофлоксацин хештег	0
1004112204499742720	прозак алкогол норм алкогол нужн меньш	0
1126107587131387905	кветиапин мышц сам не венлафаксин тревожн сатив паник гарсон ступор	1
1020048718396043264	юзернейм сертралин флуоксетин об сиозс обо случа небольш тремор изменен вес длительн сна флуоксетин изжог пит голодн желудок либид жизн низк об сработа не хотел плака цел дням	1
893027243496177664	трет ден беталок тахикард ушл давлен пульс NUM дума не пит сегодн реш последова совет врач	0
986292401827405825	днепрвг дніпровг куп бандаж бойц операц нуж сальбутамол одн бойц терап спасиб	0
938909305004285953	продавщиц рынк услыша наушник игра спартак прода пол прозак	0
893881478450380803	благодар житн сеалекс приня раззабива последн матч	0
1152559229737349120	москв откр заведен пода лоперамид	0
909026176512995328	счет флуоксетин мог проконсультирова подробн	0
1162043152863244289	любим венлафаксин не пил	0
1044594368773009409	сиж тупл хоч спат вписыва назван лекарств не хотел жит город назван венлафаксин	0
1145114905005252608	попробова ксанакс нормальн идет юзернейм	0
1097972048222146563	юзернейм грустн док прозак	0
743556834443792384	снача сеалекс приб наглух гандон взял наг лопырев двига ловелас совпаден	0
1012283457341476865	нахр прозак банальн флуоксетин	0
707537414881992705	кофеин состо углерод водород азот кислород кокаин талидомид нейлон трот героин приятн кофепит	0
1113078488267964416	хуев обстоятельств заключа угроб эндокрин сист трет курс нача сильн теря волос полтор год бор проблем наблюда врач принима эутирокс витамин	0
873117949157982210	современ фарм прекрасн раньш люд гибл обезвоживан ща лоперамид угл перекр вентел ход	0
1046025977141374978	бля ещ сероквел не покупа наверн щяс не слаб сероквел	0
849699019731476481	прегабалин остав россиянин груз навсегд	0
808033091235315718	ксанакс счет	0
966662893742841856	юзернейм юзернейм лет сидел эутирокс синтетическ имел лишн вес утомляем рассея вниман трудност сном мышечн бол низк уровен энерг мон терап синтетическ мал ком помога якоб норм анализ	1
1025056624896090118	бляд аху мо мам мраз дал флуоксетин бляд похудет как ху	1
1121799810887979010	прописа флуоксетин оп снов здравств	0
698864326262812672	лампов провод воскресен горилл флуоксетин	0
1043799543362596866	понима количеств изъя NUM грамм трав NUM таблеток ксанакс	0
1070108803176300544	рексетин дешевл не сильн хуж производств польш	0
890923150858485760	не имел дел питомц полезн оп наверн подготов зиртек сальбутамол всяк случа	0
907036818973057024	зодак цитрин фексадин кларитин ксиза супрастин лоратадин фликсоназ не помога попроб эриус	0
1114481964529213441	не вышел полност ча дума куп флуоксетин	0
1144842418342125568	имен прозак флуоксетин циталопр панурамин зимелидин аналог использова никак препарат зверобо исключен наружн применен принима ингибитор моноаминоксидаз феналзин ниаламид транилципромин метралиндол	0
1085982722986835979	плох танцор говор нуж ксанакс	0
1164625010868330499	спасиб пароксетин личн не виж особ трагед поправ пароксетин снов окн прыга	0
670944043979902976	не намека качеств подарк нов год не отказа лезв пар упаковочек флуоксетин	0
1200852937456660480	юзернейм юзернейм парт имодиум высла болезн	0
1124594717944090624	феназепам дознул дел блевотн постоя очеред алпразол будн верн вальпройк внутрен ебуч ужас скрючива	1
805875905075748865	симон белс адерал норвежц сальбутомол дал ясн понятн	0
738631311624155136	блят NUM век жив вып имодиум пизд работ	0
954086719002955777	ог глав UCI предлож sky отстран фрумм гонок завершен дел сальбутамол велоспорт	0
1048169953269088256	фенд фанон наскольк поня сид ксанакс вспомн чита невролог выписа	0
1032006981580726272	ваш закидушк ксанакс не знач так крут торч котор заеда табл рад	0
1132021029621182464	робот будут выписыва прозак	0
931297889464315904	не спит ксанакс чтол наебнут братишк такж сдела успех шел	0
1031821617993863168	сегодн не заб приня пакс	0
1167507669873299456	мем паксил атаракс мем мо жизн	0
1089555804020195328	спасиб натал сергеевн мам дарин брош бабушк мам брат старш сестр флуоксетин лыж свеж воздух тан тан вас ребят суд литолог двум книжк минимум одн мо клетк головн мозг	0
1089938172967038978	тамифл так работа братц срок прошл голос правд пропа появ надежд светл будущ наш больничн касс маккаб распространя препарат рецепт бесплатн мелоч приятн	1
1086525937749905409	фен алпразол мат родин прод канфуцэ	0
1035147975494959105	спасен астматик дел рук сам астматик сальбутамол супрастин эуфилин	0
1113848756603060224	смотр узна NUM сек фладд звон паш техник подсказк сегодн ел ксанакс	0
1197405923528101895	юзернейм терап евр стандарт абилифа ксанакс флу максимальн дозировк не ебет препарат взаимоусилива помим ещ кодеин мигрен скармлива не трога звероб должн пит эт молч	0
1042886224674017281	реальн стресс пиздец не ожида флуоксетин лишн закинут	0
868456042383986688	таблетк таблетк таблетк снов закидыва паксил болезн неизлечим	0
893444331742392320	флу флуоксетин не сам прозак	0
1140986222560632832	куп пят пачек беломор ед ксанакс рогипнол	0
1087203489514745856	объеба флуоксетин школ	0
1041580820488744963	наш зап смен флуоксетин	0
989030256429424640	ест ког прода отдолж лекарств пульмикорт ингаляц срочн	0
853000983668043776	не пакс че цитат песн	0
987208749482987520	не пил пакс NUM дня нача сильн потряхива пьез сустав вып одн чувств перет начина е заюза	1
669199559378272256	счаст нашел цел пачк флуоксетин	0
1078891340090564609	год откр паш техник не ва нуж ксанакс нуж ксанакс ахах прикольн зна технек человек отличн чувств юмор богат внутрен мир куч интересн истор жизн	0
1139926560306270208	дальш орет употребля ксанакс не вид плох	0
1140491421620822016	новинк прегаболин нов формат	0
1196770333874892805	сегодн сказа хорош реч диктор буквальн пар минут смогл выговор слов метопролол наверн раз NUM	0
669830684853329920	кофеин сво состав близок кокаин талидомид тротил героин нейлон	0
740139351535943680	наш групп назва дет флуоксетин	0
937954247358013441	бьерг принима не стероид сальбутамол разреш не NUM MEASURE сутк	0
1076869880543100930	планирует справля эт животн начал прозак вживлен чип друг	0
1165686199475953665	предлага взам клопидогрел практическ не назнача альтернатив ривароксаба не позвольт спрос практикова извол теор	0
1016556484040249344	NUM дне леж смогл узна лиш дают адепресс трукса феназеп сорбифер капельниц не зна	0
1067108393540820997	перейд зипрекс станет беремен	0
902398490726236161	наступа осен активир биполярник депрессивн прозак	0
739498757889400832	игра плох реклам сеалекс	0
1167713176663789573	месяц пью флуоксетин анорексичн худоб	0
1062058509402062849	зна флуоксетин слаб не действ	0
1028649235103674369	лев рук прозак прав рук корвалол пиар менеджер загон	0
917766238755016707	так увидел фотомастер петербург расчехля фотошоп ребят объявля конкурс победител получ пачк флуоксетин	0
1142448957118963712	перв месяц пьеш венлафаксин станов тяжел уснут не спиш ноч днем постоя зева залипа тревожн ещ хотел спрята одея лежа тк пил месяц не руча проход	1
867646943400472576	стольк коф прозак скольк дума человек летальн исход помест не принцип	0
850102375125839872	обязательн кажд фанфик макрайл писа кирк сид ксанакс	0
1026094573188263942	NUM знают та знают флуоксетин эдак спасител золот чуд свет конц тоннел частичн ест	0
969880733643870209	жру порошк таблетк полощ спре жизн уда эндокринолог не сход гже снов левотироксин метформин NUM раз ден назначат ахаха сук	0
1124643788138401794	старост едеш одн ноч дач друз береш соб мез имодиум пластыр NUM MEASURE аптечк	0
758261318835179520	одиночеств страшн плюс нашел упаковк ламикта плюс триггер поступлен	0
1153176960887152641	метформин инсульт инфаркт средизимноморск диет инсульт инфаркт марихуан рак исключ сахар гашен сод раствор PH NUM NUM сыр орех йод оливков масл физическ нагрузк тренировк те вещ котор дар долголет	0
1162802122863366144	пиздец душ бухыч лоперамид враг не пожела просра хорошеньк NUM дня не срат чувствова нужн посра	1
963741565469458434	чувств прозак ещ даст знат нача аритмиябл	1
1148225361727168512	юзернейм выписа флуоксетин NUM год пил	0
966293207595343873	анон пробова пит звероб качеств антидепрессант ещ элеуторококк женьшен пью золофт ламотриджин ом заканчива куп сто нема хвата звероб эффект	0
1038317572968640514	пакс пиздец проп пачк врач посоветова новопасс куп вчер сироп удивлен ревет хочет меньш кажд секунд ревел стоп MEASURE самовнушен основн негативн чувств притуп	0
1110844606143434758	NUM март мил интернет аптек рекоменд куп флуоксетин скидк уточня строг самовывоз рецепт	0
1132314223466430464	понос имодиум не прекрат	0
947754163974193152	сам одежд мыл ибраг дур эвкалипт айбол лоперамид	0
1201753548385591296	дела законопослушн российск гражданин котор прегабалин необход поиска дракнет	0
981548147557195776	посмотрел виде миров эпидем ксанакс тотальн пиздец дума нынешн подростк всем идеальн оказа кажд поколен проблем	0
1068652794314412033	ребятк реальн страшн похож попа нов побочк прозак всерьез дума перейт винд пиздец лиш втор ден сиден kdenliv гран безумн решен над утр попуст	1
1159454074435248129	охуительн блят метформин рецепт	0
814586727763480576	полтаблетк эгилок стуч нормальн	0
1099039002357833730	дорог дневник вынесл ден дня вынесл нюха флуоксетин спасиб болев рецептор слизист	0
1021144175872479233	недовол возьм ксанакс барбитур жестк	0
1120064121188253701	кажд нахож гран срыв мечта лежа вересков пустош йоркшир дыша дыша дыша дыша вдыха зап остров действ смертельн доз венлафаксин	0
1001063981522538496	гел школьниц гелечк мет гел постригл сдела челк попробова вин нача уч физик пост гел алкоголик нобелевск лауреат получ паралич пьян драк сестр сид кетамин ксанакс	0
1043184647755231232	оста посочувствова попроб имодиум	0
729961173379059712	юзернейм юзернейм заебл реклам сеалекс впечатлен все стран нестояк особен спортивн канал поч	0
654556786066755584	сиофор NUM полн человек аллергич получа результат анализ кров повышен NUM лишн iq незначительн повышен	0
1194769928626282498	остап сегодн несет все декстроамфетамин	0
985750747911507970	ебан безысходн спрашива как вкусняшк куп тво ответ оксикодон феназеп	0
1013177712029167617	флуоксетин алкогол сап ночн пью флу ланнахер окол месяц особ изменен не виж дошел доз NUM MEASURE сутк сегодн реш броса пью NUM MEASURE сутк завтр планир приня NUM MEASURE вып пив NUM NUM интернет разн отз	0
1015132077413621761	NUM таблеток имодиум NUM рубл дерьм нажива умудря полн бангладеш	0
1036217496561491968	верх похож нача принима аддера перерыв орг	0
1146415227245879296	глюкофаж посовет вмест метформин скаж глюк не курс одн разн фирм	0
1135208690900975616	пакс помога мрачн мысл мо тошн бол голов	1
937670830309478401	нук нук сальбутамол не стреод	0
1105832825385832450	юзернейм не совет прозак рабоч говн помога попрощ относ не материальн хуйн хуйн материальн хз	0
